order_id,customer_id,restaurant_name,cuisine_type,order_datetime,delivery_time_mins,delivery_partner_id,distance_km,order_value_inr,discount_applied_inr,rating,peak_hour,order_status,city
SW5459047,USR434683,Chaayos,Mughlai,2023-05-18 01:55:35,38,DE39731,0.7,145,20.0,3.8,No,Delivered,Kolkata
SW1688052,USR924345,Faasos,Desserts,2023-05-18 05:12:11,31,DE18092,11.6,392,20.0,4.6,No,Delivered,Chennai
SW3898211,USR229281,Mainland China,Chinese,2023-05-18 08:28:48,30,DE14061,4.8,253,0.0,4.7,No,DELIVERED,Mumbai
SW8609328,USR333539,Pizza Hut,NORTH INDIAN,2023-05-18 11:45:24,33,DE18840,1.7,806,,4.1,No,Delivered,delhi
SW6011982,USR257651,Smoke House Deli,pizza,2023-05-18 15:02:01,44,DE56681,7.0,573,30.0,3.3,No,Delivered,Pune
SW6745777,USR253831,Burger King,Thai,2023-05-18 18:18:38,31,DE61017,1.0,297,0.0,3.1,No,Delivered,Pune
SW4790547,USR301126,Vaango,Desserts,2023-05-18 21:35:14,54,DE23524,4.0,1112,30.0,2.0,Yes,Delivered,Pune
SW8471066,USR939975,Udipi Palace,Biryani,2023-05-19 00:51:51,26,DE29772,10.1,210,0.0,4.7,No,Out for Delivery,delhi
SW4859018,USR421140,Smoke House Deli,south indian,2023-05-19 04:08:27,22,DE60885,9.6,144,0.0,4.7,No,Delivered,Kolkata
SW6389017,USR199558,Moti Mahal,Desserts,2023-05-19 07:25:04,26,DE32545,11.7,192,50.0,3.7,No,Delivered,Chennai
SW4385408,USR664643,Punjab Grill,Continental,2023-05-19 10:41:40,35,DE10839,0.8,391,30.0,3.4,No,Delivered,Kolkata
SW4059099,USR663093,Moti Mahal,North Indian,2023-05-19 13:58:17,47,DE26315,,589,0.0,2.1,Yes,Delivered,Delhi
SW1067603,USR663014,Pizza Hut,South Indian,2023-05-19 17:14:53,34,DE60906,1.7,402,0.0,3.5,No,Delivered,Mumbai
SW8886064,USR700343,Faasos,south indian,2023-05-19 20:31:30,47,DE23782,11.0,350,0.0,3.6,Yes,Delivered,Pune
SW6271739,USR227120,Pizza Hut,Biryani,2023-05-19 23:48:07,30,DE72243,0.9,217,20.0,,No,cancelled,Pune
SW5367106,USR664254,Box8,BIRYANI,2023-05-20 03:04:43,20,DE28464,11.1,320,75.0,3.5,No,Delivered,Chennai
SW1861172,USR617976,Behrouz Biryani,NORTH INDIAN,2023-05-20 06:21:20,22,DE63997,4.0,552,150.0,3.5,No,delivered,Delhi
SW3411556,USR684355,Behrouz Biryani,CHINESE,2023-05-20 09:37:56,41,DE76412,8.2,465,0.0,3.7,No,Cancelled,Mumbai
SW3745162,USR156068,McDonald's,Pizza,2023-05-20 12:54:33,54,DE94082,5.6,154,30.0,3.7,Yes,Delivered,Bengaluru
SW1699554,USR454771,Haldiram's,Chinese,2023-05-20 16:11:09,25,DE82030,7.5,231,75.0,3.8,No,Delivered,Delhi
SW8545533,USR831049,Domino's Pizza,Continental,2023-05-20 19:27:46,56,DE95430,5.3,779,,2.3,Yes,Delivered,Chennai
SW5913834,USR128752,Social,Mughlai,2023-05-20 22:44:22,56,DE39797,,599,20.0,2.9,Yes,Delivered,Hyderabad
SW1806326,USR808436,Saravana Bhavan,Chinese,2023-05-21 02:00:59,37,DE50446,2.5,559,100.0,4.6,No,Delivered,Mumbai
SW1787153,USR854133,Mainland China,NORTH INDIAN,2023-05-21 05:17:35,33,DE48986,4.1,432,0.0,3.9,No,Delivered,Kolkata
SW7511323,USR909758,Mainland China,Biryani,2023-05-21 08:34:12,33,DE87712,3.2,441,30.0,4.6,No,Delivered,Bengaluru
SW6245323,USR578369,McDonald's,North Indian,2023-05-21 11:50:49,24,DE51291,,1200,0.0,4.7,No,Delivered,delhi
SW9382873,USR872891,McDonald's,Continental,2023-05-21 15:07:25,31,DE38036,2.4,546,20.0,4.5,No,Delivered,Bengaluru
SW1545646,USR320356,Subway,BIRYANI,2023-05-21 18:24:02,22,DE37681,7.6,1092,100.0,4.1,No,Delivered,Delhi
SW3441444,USR521528,Wow Momo,Chinese,2023-05-21 21:40:38,52,DE51562,5.7,2003,0.0,3.2,Yes,cancelled,Bengaluru
SW7683681,USR823693,Pind Balluchi,south indian,2023-05-22 00:57:15,20,DE23637,5.1,473,,3.0,No,delivered,Jaipur
SW5972501,USR253406,Social,Chinese,2023-05-22 04:13:51,35,DE62758,,495,,3.6,No,delivered,Pune
SW8732843,USR994500,Subway,Burgers,2023-05-22 07:30:28,26,DE31991,7.4,1071,0.0,3.8,No,Delivered,Bengaluru
SW3797726,USR989111,Haldiram's,Chinese,2023-05-22 10:47:04,22,DE79692,6.8,483,20.0,3.1,No,Delivered,delhi
SW7084391,USR330075,The Beer Cafe,North Indian,2023-05-22 14:03:41,64,DE38378,8.3,144,0.0,1.9,Yes,Delivered,Hyderabad
SW3528608,USR634279,Cafe Coffee Day,Continental,2023-05-22 17:20:18,22,DE45856,7.6,219,50.0,3.5,No,Delivered,Hyderabad
SW5734813,USR751130,Paradise Biryani,biryani,2023-05-22 20:36:54,56,DE82802,8.0,2222,20.0,3.3,Yes,Delivered,Hyderabad
SW3832235,USR160000,Barbeque Nation,Chinese,2023-05-22 23:53:31,37,DE28467,7.7,519,0.0,4.8,No,Delivered,Bangalore
SW7912147,USR642533,Moti Mahal,north indian,2023-05-23 03:10:07,34,DE39221,3.8,165,30.0,3.0,No,Delivered,Jaipur
SW5137321,USR910798,Barbeque Nation,South Indian,2023-05-23 06:26:44,42,DE32352,8.6,470,50.0,4.4,No,Delivered,Bangalore
SW7001648,USR520534,Mainland China,Fast Food,2023-05-23 09:43:20,40,DE90859,6.4,396,150.0,3.1,No,Out for Delivery,Pune
SW6590523,USR423706,Cafe Coffee Day,South Indian,2023-05-23 12:59:57,38,DE42382,9.4,208,100.0,3.7,Yes,Delivered,Hyderabad
SW2992665,USR920493,Smoke House Deli,Chinese,2023-05-23 16:16:33,22,DE22219,4.3,475,150.0,3.6,No,Delivered,Kolkata
SW6103798,USR495639,The Beer Cafe,Rolls,2023-05-23 19:33:10,46,DE69200,6.5,280,30.0,3.9,Yes,Delivered,Mumbai
SW6664605,USR310400,Sagar Ratna,biryani,2023-05-23 22:49:46,57,DE65508,9.1,704,0.0,2.5,Yes,Delivered,Jaipur
SW2989210,USR880396,Behrouz Biryani,Chinese,2023-05-24 02:06:23,22,DE77614,4.5,125,0.0,4.5,No,DELIVERED,Kolkata
SW1864069,USR995877,Biryani Blues,Desserts,2023-05-24 05:23:00,39,DE32805,8.6,451,20.0,4.3,No,Delivered,Bengaluru
SW4203249,USR195057,Faasos,Continental,2023-05-24 08:39:36,36,DE37176,9.2,1414,30.0,4.0,No,delivered,delhi
SW5663498,USR693805,Social,Mughlai,2023-05-24 11:56:13,34,DE35726,6.8,524,0.0,3.7,No,Cancelled,Bengaluru
SW5010478,USR115662,Burger King,NORTH INDIAN,2023-05-24 15:12:49,29,DE21593,2.9,188,30.0,3.1,No,Delivered,Pune
SW9256233,USR119358,Chaayos,Desserts,2023-05-24 18:29:26,37,DE17515,11.3,179,0.0,4.3,No,Delivered,Chennai
SW8948475,USR907825,Pizza Hut,North Indian,2023-05-24 21:46:02,48,DE57514,5.9,597,20.0,3.6,Yes,delivered,delhi
SW1823853,USR624603,Saravana Bhavan,CHINESE,2023-05-25 01:02:39,24,DE50012,10.4,278,20.0,3.5,No,Delivered,Chennai
SW3217517,USR803399,Social,Burgers,2023-05-25 04:19:15,20,DE66640,10.9,550,30.0,4.5,No,Delivered,Chennai
SW5707326,USR619072,Mainland China,South Indian,2023-05-25 07:35:52,23,DE13251,1.4,373,30.0,3.6,No,Delivered,Mumbai
SW9716965,USR657363,Box8,Burgers,2023-05-25 10:52:28,30,DE97510,5.4,992,0.0,4.5,No,Delivered,Jaipur
SW5739681,USR867470,Box8,North Indian,2023-05-25 14:09:05,58,DE71748,5.2,174,0.0,3.1,Yes,Delivered,Bangalore
SW3193721,USR767250,Social,chinese,2023-05-25 17:25:42,29,DE24962,6.0,174,50.0,3.3,No,Out for Delivery,Kolkata
SW9094578,USR496023,Punjab Grill,north indian,2023-05-25 20:42:18,59,DE24497,2.7,2320,30.0,3.7,Yes,Delivered,Mumbai
SW7696212,USR878007,Subway,Fast Food,2023-05-25 23:58:55,40,DE17242,11.3,401,,4.1,No,Delivered,Bangalore
SW5809039,USR566852,The Beer Cafe,North Indian,2023-05-26 03:15:31,43,DE34853,2.2,225,20.0,5.0,No,delivered,Delhi
SW8133462,USR746610,Moti Mahal,BIRYANI,2023-05-26 06:32:08,39,DE68544,1.9,285,20.0,,No,Delivered,Bengaluru
SW6768742,USR113282,Wow Momo,Rolls,2023-05-26 09:48:44,37,DE17817,3.4,156,100.0,4.7,No,Delivered,Jaipur
SW2881160,USR399645,Saravana Bhavan,pizza,2023-05-26 13:05:21,62,DE32088,1.4,2375,50.0,1.7,Yes,delivered,Pune
SW4744474,USR660616,Udipi Palace,Chinese,2023-05-26 16:21:57,28,DE95840,5.1,538,0.0,3.6,No,Delivered,Chennai
SW7235923,USR390543,Sagar Ratna,NORTH INDIAN,2023-05-26 19:38:34,56,DE11790,3.1,468,75.0,3.5,Yes,Delivered,Bengaluru
SW7645951,USR130227,Moti Mahal,NORTH INDIAN,2023-05-26 22:55:11,53,DE72719,6.0,2026,0.0,3.8,Yes,Cancelled,Pune
SW6663071,USR682815,Faasos,Desserts,2023-05-27 02:11:47,22,DE16198,7.1,313,75.0,3.5,No,delivered,Kolkata
SW2029283,USR899988,The Beer Cafe,Mughlai,2023-05-27 05:28:24,31,DE38820,6.4,576,0.0,4.0,No,Delivered,Pune
SW6699871,USR143887,Hyderabad House,Chinese,2023-05-27 08:45:00,34,DE84433,10.7,412,75.0,3.2,No,Cancelled,Pune
SW8116917,USR431920,Cafe Coffee Day,BIRYANI,2023-05-27 12:01:37,61,DE72243,10.8,344,0.0,1.1,Yes,Delivered,Delhi
SW8611186,USR379903,Smoke House Deli,north indian,2023-05-27 15:18:13,20,DE29528,7.3,278,,3.4,No,Delivered,Bengaluru
SW7661152,USR987899,Moti Mahal,north indian,2023-05-27 18:34:50,28,DE52640,6.6,1555,20.0,4.8,No,Delivered,delhi
SW8052405,USR954481,Haldiram's,Continental,2023-05-27 21:51:26,33,DE55835,5.0,216,20.0,5.0,Yes,Delivered,Chennai
SW9044611,USR653177,Box8,Desserts,2023-05-28 01:08:03,26,DE39964,8.4,589,0.0,4.5,No,Cancelled,delhi
SW4213811,USR412408,Pind Balluchi,Burgers,2023-05-28 04:24:39,43,DE96061,3.0,475,0.0,4.3,No,Delivered,Hyderabad
SW7841784,USR854016,Social,Mughlai,2023-05-28 07:41:16,23,DE75216,3.6,370,75.0,4.2,No,Delivered,delhi
SW2146157,USR391314,Vaango,Burgers,2023-05-28 10:57:53,21,DE89911,6.8,1822,20.0,4.4,No,Delivered,Delhi
SW9728039,USR324988,Vaango,north indian,2023-05-28 14:14:29,39,DE29657,7.4,480,50.0,4.8,Yes,Delivered,Chennai
SW6725458,USR326724,KFC,Fast Food,2023-05-28 17:31:06,40,DE77365,8.8,441,,4.4,No,Delivered,Pune
SW6001380,USR204299,Domino's Pizza,Burgers,2023-05-28 20:47:42,55,DE42560,11.5,219,20.0,3.8,Yes,delivered,delhi
SW4724156,USR404673,Udipi Palace,chinese,2023-05-29 00:04:19,33,DE79543,1.1,420,0.0,3.6,No,Delivered,Kolkata
SW7079801,USR276018,Biryani Blues,chinese,2023-05-29 03:20:55,31,DE48775,7.8,118,,4.7,No,Delivered,Jaipur
SW6174923,USR933600,Saravana Bhavan,Fast Food,2023-05-29 06:37:32,20,DE21371,6.3,121,20.0,3.3,No,Delivered,Delhi
SW3860385,USR305427,Wow Momo,Biryani,2023-05-29 09:54:08,41,DE10114,5.0,620,0.0,3.1,No,Delivered,Bangalore
SW6471289,USR431147,Box8,north indian,2023-05-29 13:10:45,55,DE36675,1.5,662,20.0,2.9,Yes,Delivered,Chennai
SW4771223,USR356246,Box8,South Indian,2023-05-29 16:27:22,44,DE67247,8.5,538,0.0,3.8,No,Delivered,Delhi
SW8269100,USR828679,Moti Mahal,Chinese,2023-05-29 19:43:58,55,DE16540,9.0,199,30.0,3.4,Yes,Delivered,Kolkata
SW6842381,USR875374,Saravana Bhavan,north indian,2023-05-29 23:00:35,27,DE50512,2.4,157,0.0,3.3,No,Delivered,Mumbai
SW7861718,USR536063,Moti Mahal,Biryani,2023-05-30 02:17:11,24,DE76797,8.5,624,0.0,3.8,No,Delivered,Bangalore
SW4134529,USR826438,Behrouz Biryani,Rolls,2023-05-30 05:33:48,44,DE14695,0.9,559,150.0,,No,DELIVERED,Bangalore
SW8016243,USR398228,Biryani Blues,Burgers,2023-05-30 08:50:24,42,DE64051,2.3,142,20.0,4.7,No,Delivered,Bengaluru
SW8155643,USR704195,Chaayos,NORTH INDIAN,2023-05-30 12:07:01,57,DE87013,2.8,1447,0.0,3.9,Yes,DELIVERED,delhi
SW9338151,USR401668,McDonald's,Burgers,2023-05-30 15:23:37,31,DE99513,11.6,899,50.0,3.1,No,Delivered,delhi
SW1480703,USR486395,Haldiram's,NORTH INDIAN,2023-05-30 18:40:14,24,DE74907,6.9,302,75.0,,No,Cancelled,Chennai
SW7867153,USR701252,Saravana Bhavan,NORTH INDIAN,2023-05-30 21:56:50,43,DE57697,6.3,553,100.0,3.4,Yes,Delivered,Pune
SW3443245,USR855867,Subway,Burgers,2023-05-31 01:13:27,35,DE87277,11.8,148,0.0,4.7,No,Delivered,Mumbai
SW6095896,USR894144,Moti Mahal,Mughlai,2023-05-31 04:30:04,23,DE23763,2.3,121,50.0,3.4,No,Delivered,Bengaluru
SW6140592,USR533242,Behrouz Biryani,Desserts,2023-05-31 07:46:40,25,DE84563,11.7,288,50.0,3.1,No,Delivered,Bangalore
SW7572848,USR399435,Wow Momo,Thai,2023-05-31 11:03:17,23,DE48723,3.2,231,0.0,4.0,No,Delivered,Jaipur
SW9655937,USR644790,Wow Momo,BIRYANI,2023-05-31 14:19:53,42,DE29463,8.1,83,20.0,3.2,Yes,delivered,Pune
SW4234819,USR486483,Faasos,north indian,2023-05-31 17:36:30,32,DE29785,9.3,514,0.0,3.2,No,Delivered,Mumbai
SW4131655,USR576852,Vaango,biryani,2023-05-31 20:53:06,46,DE63152,0.6,575,0.0,3.8,Yes,Delivered,delhi
SW8686208,USR796800,Domino's Pizza,Burgers,2023-06-01 00:09:43,36,DE54893,,196,150.0,4.7,No,Delivered,Bengaluru
SW9435706,USR501224,Saravana Bhavan,South Indian,2023-06-01 03:26:19,32,DE64933,6.3,349,30.0,4.7,No,delivered,Bangalore
SW5461420,USR136662,Faasos,south indian,2023-06-01 06:42:56,44,DE34249,6.5,2372,0.0,4.5,No,Delivered,Kolkata
SW6051162,USR424416,Biryani Blues,South Indian,2023-06-01 09:59:32,30,DE14339,,356,,3.3,No,Delivered,Chennai
SW3955547,USR415759,Social,NORTH INDIAN,2023-06-01 13:16:09,53,DE90540,10.9,1429,,4.0,Yes,Delivered,Delhi
SW4208960,USR408977,Vaango,Chinese,2023-06-01 16:32:46,34,DE31951,2.7,265,20.0,3.4,No,Delivered,Kolkata
SW9645102,USR750023,Biryani Blues,South Indian,2023-06-01 19:49:22,58,DE37627,4.9,278,20.0,2.5,Yes,delivered,Mumbai
SW3222249,USR638714,Saravana Bhavan,biryani,2023-06-01 23:05:59,42,DE98588,1.0,400,0.0,4.4,No,Delivered,Delhi
SW3804741,USR342839,Punjab Grill,Desserts,2023-06-02 02:22:35,31,DE46060,,239,30.0,3.4,No,Delivered,Delhi
SW8432201,USR586719,Cafe Coffee Day,Desserts,2023-06-02 05:39:12,23,DE32478,11.0,575,50.0,5.0,No,Delivered,delhi
SW9317048,USR872257,Moti Mahal,Rolls,2023-06-02 08:55:48,43,DE92690,3.3,582,50.0,4.6,No,Delivered,Pune
SW3075351,USR481334,McDonald's,biryani,2023-06-02 12:12:25,37,DE85593,9.5,631,0.0,4.6,Yes,Delivered,delhi
SW2088730,USR315273,McDonald's,Rolls,2023-06-02 15:29:01,20,DE26447,0.9,578,0.0,4.4,No,Delivered,delhi
SW1247671,USR342110,Domino's Pizza,north indian,2023-06-02 18:45:38,31,DE62575,9.9,567,50.0,3.5,No,Delivered,Jaipur
SW4111069,USR158325,Sagar Ratna,Thai,2023-06-02 22:02:15,51,DE44689,4.1,308,30.0,3.9,Yes,Delivered,Bangalore
SW9406825,USR941873,Hyderabad House,North Indian,2023-06-03 01:18:51,20,DE26438,1.2,2089,50.0,3.5,No,Delivered,Bangalore
SW5135916,USR504245,Subway,Rolls,2023-06-03 04:35:28,33,DE97056,,502,50.0,4.0,No,Delivered,Jaipur
SW4051443,USR667627,The Beer Cafe,Desserts,2023-06-03 07:52:04,20,DE54501,7.0,517,100.0,3.3,No,Delivered,Hyderabad
SW2546518,USR811408,Behrouz Biryani,Fast Food,2023-06-03 11:08:41,28,DE13189,11.2,554,0.0,4.4,No,Delivered,Bangalore
SW1542848,USR121763,Paradise Biryani,Fast Food,2023-06-03 14:25:17,62,DE22158,4.3,389,0.0,1.2,Yes,Delivered,Kolkata
SW2734883,USR766117,Vaango,south indian,2023-06-03 17:41:54,31,DE16651,4.8,466,,,No,Delivered,Jaipur
SW7684260,USR410665,Domino's Pizza,Fast Food,2023-06-03 20:58:30,56,DE24378,,423,,3.7,Yes,Delivered,Chennai
SW7664489,USR801014,Subway,biryani,2023-06-04 00:15:07,35,DE21693,0.7,278,20.0,4.8,No,Delivered,Mumbai
SW7430764,USR494537,Social,biryani,2023-06-04 03:31:43,28,DE33269,8.6,161,30.0,4.7,No,Out for Delivery,Delhi
SW9353392,USR218836,Burger King,South Indian,2023-06-04 06:48:20,22,DE10725,0.9,1532,,3.0,No,Delivered,Pune
SW1727008,USR154098,Pind Balluchi,Fast Food,2023-06-04 10:04:57,40,DE33236,11.4,1190,0.0,4.4,No,Cancelled,Chennai
SW1327142,USR916087,Cafe Coffee Day,Mughlai,2023-06-04 13:21:33,56,DE60620,11.9,179,0.0,2.7,Yes,Delivered,Jaipur
SW8266189,USR201973,Smoke House Deli,biryani,2023-06-04 16:38:10,25,DE68663,9.1,549,0.0,4.4,No,Delivered,Delhi
SW3857511,USR124525,Moti Mahal,CHINESE,2023-06-04 19:54:46,73,DE48874,5.6,214,50.0,1.3,Yes,Delivered,Pune
SW3018642,USR105554,Barbeque Nation,Pizza,2023-06-04 23:11:23,43,DE24212,,623,150.0,3.9,No,Delivered,delhi
SW6537478,USR441849,Faasos,BIRYANI,2023-06-05 02:27:59,42,DE24624,1.0,264,30.0,3.2,No,Delivered,Hyderabad
SW4476689,USR155125,Sagar Ratna,North Indian,2023-06-05 05:44:36,41,DE38441,10.0,524,75.0,4.9,No,Delivered,Bengaluru
SW1973745,USR529846,Barbeque Nation,Biryani,2023-06-05 09:01:12,43,DE73745,9.4,258,30.0,3.1,No,Delivered,Delhi
SW1243252,USR841696,Biryani Blues,Chinese,2023-06-05 12:17:49,63,DE29236,11.1,207,0.0,2.5,Yes,Cancelled,Delhi
SW1327243,USR603526,Faasos,pizza,2023-06-05 15:34:26,26,DE36406,3.6,329,20.0,3.3,No,Cancelled,Kolkata
SW8564363,USR610816,Domino's Pizza,Continental,2023-06-05 18:51:02,20,DE88635,5.3,163,0.0,3.2,No,Delivered,Delhi
SW8242665,USR481273,Faasos,north indian,2023-06-05 22:07:39,65,DE26633,11.0,316,20.0,,Yes,Delivered,Chennai
SW9248879,USR616314,Smoke House Deli,biryani,2023-06-06 01:24:15,25,DE95390,4.7,532,30.0,4.3,No,Delivered,Hyderabad
SW2093658,USR833218,The Beer Cafe,CHINESE,2023-06-06 04:40:52,22,DE92462,3.6,569,150.0,3.5,No,Cancelled,Hyderabad
SW6833015,USR602231,Chaayos,north indian,2023-06-06 07:57:28,42,DE59526,7.2,236,0.0,3.3,No,Delivered,delhi
SW5664806,USR722347,Box8,chinese,2023-06-06 11:14:05,32,DE14657,5.9,443,100.0,3.2,No,Delivered,Bengaluru
SW5857618,USR888643,Barbeque Nation,CHINESE,2023-06-06 14:30:41,54,DE17643,2.9,385,30.0,,Yes,Delivered,Bengaluru
SW2866349,USR727257,Saravana Bhavan,pizza,2023-06-06 17:47:18,43,DE21624,10.6,2118,20.0,3.3,No,Delivered,Bengaluru
SW2477198,USR542181,Pizza Hut,Chinese,2023-06-06 21:03:54,68,DE30870,7.8,229,,,Yes,delivered,Hyderabad
SW1100384,USR377927,Pizza Hut,Pizza,2023-06-07 00:20:31,36,DE84278,3.6,282,30.0,4.8,No,cancelled,Jaipur
SW5278298,USR485577,Biryani Blues,Biryani,2023-06-07 03:37:08,39,DE96380,7.8,257,,4.5,No,Delivered,delhi
SW1721594,USR334783,Pizza Hut,Fast Food,2023-06-07 06:53:44,24,DE50301,11.4,185,30.0,4.1,No,Delivered,Hyderabad
SW9534623,USR310876,Sagar Ratna,Continental,2023-06-07 10:10:21,28,DE58256,2.6,408,30.0,4.4,No,Delivered,Delhi
SW9672590,USR621383,Subway,Desserts,2023-06-07 13:26:57,32,DE24470,7.7,225,,4.4,Yes,Delivered,Chennai
SW3215864,USR518794,Mainland China,north indian,2023-06-07 16:43:34,21,DE71433,,528,0.0,4.4,No,Delivered,Chennai
SW6162201,USR908386,Sagar Ratna,North Indian,2023-06-07 20:00:10,62,DE31446,6.2,425,0.0,1.1,Yes,Delivered,Pune
SW3895064,USR801621,Cafe Coffee Day,Burgers,2023-06-07 23:16:47,36,DE84120,9.3,490,50.0,4.8,No,Delivered,Kolkata
SW4192286,USR743295,Wow Momo,North Indian,2023-06-08 02:33:23,37,DE92935,8.6,395,0.0,4.8,No,Delivered,Pune
SW3929862,USR786711,Behrouz Biryani,Thai,2023-06-08 05:50:00,21,DE20314,6.2,284,0.0,3.3,No,Delivered,delhi
SW8035193,USR629687,Cafe Coffee Day,biryani,2023-06-08 09:06:36,28,DE78600,5.4,2255,0.0,4.4,No,Delivered,Pune
SW5200321,USR986726,The Beer Cafe,Fast Food,2023-06-08 12:23:13,48,DE79270,8.3,105,0.0,3.4,Yes,Delivered,Chennai
SW2108454,USR892927,Vaango,South Indian,2023-06-08 15:39:50,29,DE26819,,116,0.0,3.5,No,Delivered,Mumbai
SW4344707,USR754683,Faasos,BIRYANI,2023-06-08 18:56:26,43,DE52361,6.0,188,30.0,5.0,No,Delivered,Mumbai
SW2837019,USR826133,Smoke House Deli,Continental,2023-06-08 22:13:03,39,DE32393,1.9,186,0.0,3.0,Yes,Delivered,Hyderabad
SW5821911,USR198167,Barbeque Nation,North Indian,2023-06-09 01:29:39,27,DE76469,9.4,195,75.0,4.5,No,Delivered,Bangalore
SW1070293,USR675432,Mainland China,CHINESE,2023-06-09 04:46:16,41,DE81569,9.7,308,50.0,4.2,No,Cancelled,Jaipur
SW6622843,USR761832,Behrouz Biryani,Fast Food,2023-06-09 08:02:52,22,DE89119,4.3,120,0.0,3.1,No,Delivered,Hyderabad
SW9956539,USR830947,Mainland China,Burgers,2023-06-09 11:19:29,29,DE75028,4.1,413,75.0,3.8,No,Delivered,Kolkata
SW7728795,USR235459,Pind Balluchi,CHINESE,2023-06-09 14:36:05,38,DE74557,5.9,535,50.0,3.7,Yes,Delivered,Bengaluru
SW3442771,USR577830,Udipi Palace,Thai,2023-06-09 17:52:42,21,DE81027,4.5,103,50.0,3.0,No,Delivered,Delhi
SW9861492,USR571080,Haldiram's,NORTH INDIAN,2023-06-09 21:09:19,62,DE10605,9.4,525,50.0,2.4,Yes,Delivered,Delhi
SW9588914,USR110822,Pind Balluchi,Burgers,2023-06-10 00:25:55,42,DE62593,11.5,471,0.0,,No,Delivered,Delhi
SW5289608,USR879849,Mainland China,Continental,2023-06-10 03:42:32,32,DE54983,1.6,85,0.0,4.0,No,Delivered,Mumbai
SW7891127,USR924835,Vaango,Burgers,2023-06-10 06:59:08,34,DE36621,2.1,268,30.0,4.9,No,DELIVERED,Bangalore
SW5190482,USR484601,Burger King,chinese,2023-06-10 10:15:45,20,DE94675,4.8,348,20.0,3.6,No,Delivered,Delhi
SW4025550,USR874974,Domino's Pizza,Mughlai,2023-06-10 13:32:21,55,DE12002,5.7,2432,30.0,3.6,Yes,Delivered,Jaipur
SW8860074,USR606691,Faasos,Mughlai,2023-06-10 16:48:58,40,DE37263,3.4,114,,3.2,No,delivered,Kolkata
SW5208230,USR844856,Subway,South Indian,2023-06-10 20:05:34,51,DE30299,10.8,244,0.0,2.5,Yes,Delivered,Jaipur
SW9051042,USR318828,Pizza Hut,BIRYANI,2023-06-10 23:22:11,39,DE19414,9.0,362,50.0,4.7,No,Delivered,Pune
SW8612143,USR516949,Punjab Grill,Chinese,2023-06-11 02:38:47,26,DE60501,10.6,494,150.0,4.9,No,Cancelled,Bengaluru
SW9897127,USR888824,Udipi Palace,Pizza,2023-06-11 05:55:24,43,DE52384,4.5,2365,30.0,3.4,No,Delivered,Bengaluru
SW4488483,USR196730,Moti Mahal,Continental,2023-06-11 09:12:01,32,DE69021,10.7,96,0.0,,No,Cancelled,Pune
SW1925714,USR512058,Smoke House Deli,pizza,2023-06-11 12:28:37,40,DE58321,11.0,584,30.0,,Yes,Delivered,Pune
SW1031044,USR780513,Paradise Biryani,Continental,2023-06-11 15:45:14,23,DE27099,11.0,271,0.0,4.3,No,Delivered,Pune
SW6008805,USR472198,Box8,CHINESE,2023-06-11 19:01:50,51,DE35974,0.6,1608,150.0,3.7,Yes,Delivered,Bengaluru
SW5645108,USR976877,KFC,chinese,2023-06-11 22:18:27,34,DE34696,5.9,1033,30.0,4.0,Yes,Delivered,Bengaluru
SW6773195,USR915912,Pizza Hut,Fast Food,2023-06-12 01:35:03,34,DE55167,8.7,403,30.0,3.1,No,Delivered,Mumbai
SW9316466,USR480181,Mainland China,BIRYANI,2023-06-12 04:51:40,24,DE12400,,2499,0.0,3.9,No,Delivered,Bengaluru
SW1755329,USR941826,Biryani Blues,North Indian,2023-06-12 08:08:16,22,DE96075,,259,50.0,4.5,No,Delivered,Pune
SW1668337,USR733809,McDonald's,NORTH INDIAN,2023-06-12 11:24:53,35,DE48721,7.4,353,50.0,4.4,No,Cancelled,Bangalore
SW7789675,USR861809,Punjab Grill,Biryani,2023-06-12 14:41:30,54,DE61159,5.8,507,30.0,3.1,Yes,Delivered,Bangalore
SW9646410,USR111845,Vaango,pizza,2023-06-12 17:58:06,25,DE60383,8.2,1339,150.0,3.8,No,Delivered,Bengaluru
SW9813097,USR596909,Cafe Coffee Day,pizza,2023-06-12 21:14:43,43,DE86071,9.0,218,20.0,4.9,Yes,Delivered,Jaipur
SW3165443,USR691660,Sagar Ratna,north indian,2023-06-13 00:31:19,25,DE14990,5.8,487,0.0,4.8,No,Delivered,Kolkata
SW2701373,USR466133,Biryani Blues,Burgers,2023-06-13 03:47:56,39,DE43132,0.9,270,0.0,3.6,No,Delivered,Bangalore
SW4635326,USR597478,Behrouz Biryani,Desserts,2023-06-13 07:04:32,41,DE59352,7.6,248,20.0,4.1,No,Delivered,Delhi
SW9267788,USR370169,Punjab Grill,BIRYANI,2023-06-13 10:21:09,40,DE78868,11.9,375,0.0,4.4,No,Delivered,Kolkata
SW6769191,USR147478,KFC,pizza,2023-06-13 13:37:45,30,DE44858,9.7,570,20.0,3.1,Yes,Delivered,Bangalore
SW8073697,USR610105,The Beer Cafe,biryani,2023-06-13 16:54:22,35,DE63504,3.1,147,20.0,,No,Delivered,Chennai
SW7603126,USR167369,Pind Balluchi,BIRYANI,2023-06-13 20:10:58,69,DE99487,8.5,250,30.0,2.8,Yes,Delivered,Kolkata
SW7914404,USR442036,Box8,Fast Food,2023-06-13 23:27:35,37,DE88104,5.3,124,150.0,4.5,No,DELIVERED,Kolkata
