order_id,customer_id,restaurant_name,cuisine_type,order_date,Time,delivery_time_mins,delivery_partner_id,distance_km,order_value_inr,discount_applied_inr,rating,total value ,peak_hour,order_status,city
SW8313820,USR383603,Smoke House Deli,NORTH INDIAN,2023-04-12,10:40,43,DE96918,2.8,549,150,3,399,No,Delivered,Pune
SW9748825,USR451233,Faasos,Pizza,2023-04-12,13:57,55,DE99867,11,208,0,2.9,208,Yes,Delivered,delhi
SW7882738,USR420946,Smoke House Deli,north indian,2023-04-12,17:13,34,DE95877,9,471,0,3.3,471,No,Delivered,Chennai
SW4817277,USR443909,Chaayos,Burgers,2023-04-12,20:30,55,DE46466,5.3,454,20,,434,Yes,Delivered,delhi
SW7455881,USR181402,Wow Momo,North Indian,2023-04-12,23:47,26,DE77337,3.9,2486,20,4.3,2466,No,Delivered,Kolkata
SW4966378,USR477539,Udipi Palace,Rolls,2023-04-13,3:03,37,DE97119,3.3,185,20,4.5,165,No,Delivered,Bengaluru
SW9086063,USR962838,Punjab Grill,NORTH INDIAN,2023-04-13,6:20,44,DE23808,8.4,598,0,4,598,No,Delivered,Bengaluru
SW8995438,USR454299,Barbeque Nation,Desserts,2023-04-13,9:36,32,DE25529,,417,0,4.1,417,No,Delivered,Jaipur
SW2094800,USR950141,Hyderabad House,Fast Food,2023-04-13,12:53,41,DE76546,,187,0,3.1,187,Yes,Delivered,Bengaluru
SW9208334,USR997762,The Beer Cafe,south indian,2023-04-13,16:10,24,DE59518,11.6,2017,75,4.4,1942,No,Delivered,Chennai
SW5965300,USR328861,Udipi Palace,pizza,2023-04-13,19:26,53,DE31739,11.3,104,30,2.8,74,Yes,Delivered,Bengaluru
SW5972818,USR262572,Cafe Coffee Day,Burgers,2023-04-13,22:43,60,DE27424,8.7,439,50,3.8,389,Yes,Delivered,delhi
SW9555091,USR955371,Box8,south indian,2023-04-14,1:59,43,DE77136,2.7,373,100,3.2,273,No,Delivered,delhi
SW4216399,USR177990,Paradise Biryani,Rolls,2023-04-14,5:16,21,DE99276,4.3,504,,3.5,504,No,Delivered,Bengaluru
SW9635285,USR633002,Vaango,CHINESE,2023-04-14,8:33,23,DE78029,4.9,136,0,,136,No,Delivered,Jaipur
SW8167159,USR842074,McDonald's,Fast Food,2023-04-14,11:49,34,DE71906,8.1,257,50,3.6,207,No,Out for Delivery,Bengaluru
SW8991259,USR700895,Paradise Biryani,biryani,2023-04-14,15:06,32,DE36548,5.6,141,100,4,41,No,Delivered,Jaipur
SW5958252,USR561056,Paradise Biryani,Fast Food,2023-04-14,18:22,36,DE27959,4.5,258,75,4.1,183,No,Delivered,Bengaluru
SW6511949,USR606046,Pind Balluchi,NORTH INDIAN,2023-04-14,21:39,67,DE52115,4.6,462,30,2.1,432,Yes,Delivered,Kolkata
SW4336728,USR839669,Cafe Coffee Day,South Indian,2023-04-15,0:56,37,DE70619,6.9,509,0,3.7,509,No,Delivered,Delhi
SW4028517,USR701871,Wow Momo,Thai,2023-04-15,4:12,39,DE25162,9.1,2458,0,3,2458,No,Delivered,Chennai
SW2319624,USR368012,Pizza Hut,Burgers,2023-04-15,7:29,28,DE15664,3.6,166,,3,166,No,Delivered,Kolkata
SW1609210,USR943572,Mainland China,NORTH INDIAN,2023-04-15,10:46,24,DE31991,6.8,286,30,4,256,No,Delivered,Bengaluru
SW8187228,USR239059,Behrouz Biryani,chinese,2023-04-15,14:02,45,DE73707,2.5,115,20,,95,Yes,Delivered,Chennai
SW7582429,USR945570,The Beer Cafe,pizza,2023-04-15,17:19,33,DE86981,12,558,30,3.3,528,No,Delivered,Kolkata
SW2076723,USR305704,Subway,NORTH INDIAN,2023-04-15,20:35,54,DE94573,6.6,584,75,4,509,Yes,Delivered,Bengaluru
SW6517689,USR234041,Wow Momo,pizza,2023-04-15,23:52,36,DE29942,3.1,577,30,3.2,547,No,Delivered,Bengaluru
SW9732253,USR713386,Faasos,NORTH INDIAN,2023-04-16,3:09,34,DE34361,,942,0,4.2,942,No,Delivered,Kolkata
SW7414580,USR663304,Paradise Biryani,Fast Food,2023-04-16,6:25,35,DE71889,3.7,237,,4.8,237,No,Delivered,Kolkata
SW2865809,USR803026,Vaango,Desserts,2023-04-16,9:42,22,DE70516,8.2,2417,30,3.2,2387,No,Delivered,Chennai
SW4023712,USR848076,Domino's Pizza,Chinese,2023-04-16,12:58,44,DE96450,3.1,369,,4.9,369,Yes,Delivered,Jaipur
SW2116333,USR578313,Burger King,North Indian,2023-04-16,16:15,28,DE46987,2,112,0,4.1,112,No,Delivered,delhi
SW4878212,USR882108,Mainland China,Desserts,2023-04-16,19:32,43,DE94276,3.4,323,30,3.4,293,Yes,Delivered,Delhi
SW6255377,USR598581,McDonald's,Fast Food,2023-04-16,22:48,70,DE18158,7,567,50,1.5,517,Yes,Delivered,Kolkata
SW5492983,USR831610,Barbeque Nation,biryani,2023-04-17,2:05,35,DE85082,5.7,201,30,3.9,171,No,Delivered,Pune
SW1134889,USR287931,Pizza Hut,south indian,2023-04-17,5:21,20,DE36571,,198,0,3.2,198,No,Delivered,Bengaluru
SW2516513,USR781008,McDonald's,Biryani,2023-04-17,8:38,27,DE16967,3.4,427,0,4.4,427,No,Delivered,Bengaluru
SW4254662,USR858716,Moti Mahal,BIRYANI,2023-04-17,11:55,23,DE75398,8.1,373,0,4.8,373,No,Out for Delivery,Bengaluru
SW7280382,USR129546,Sagar Ratna,Thai,2023-04-17,15:11,21,DE55413,4.8,148,20,4.7,128,No,Delivered,Pune
SW1971141,USR410183,Haldiram's,Pizza,2023-04-17,18:28,43,DE16411,5.9,104,50,3.9,54,No,Delivered,Pune
SW7698623,USR897326,Punjab Grill,Fast Food,2023-04-17,21:44,66,DE71102,11,441,30,2.8,411,Yes,Cancelled,Bengaluru
SW4703028,USR605666,Social,BIRYANI,2023-04-18,1:01,34,DE28359,9.6,124,0,5,124,No,Delivered,Chennai
SW1893753,USR806388,Udipi Palace,NORTH INDIAN,2023-04-18,4:18,43,DE11437,3.4,557,0,3.2,557,No,Delivered,Bengaluru
SW5279611,USR610714,Moti Mahal,Chinese,2023-04-18,7:34,24,DE25492,8.6,521,50,4.5,471,No,Delivered,Jaipur
SW3933866,USR921591,Paradise Biryani,Pizza,2023-04-18,10:51,20,DE11173,1.9,129,0,3.6,129,No,Delivered,Kolkata
SW7877027,USR599303,Saravana Bhavan,Pizza,2023-04-18,14:08,69,DE98570,12,479,0,1.5,479,Yes,Delivered,Kolkata
SW1461148,USR186974,Social,Mughlai,2023-04-18,17:24,40,DE22596,10.7,871,,4.8,871,No,Cancelled,Kolkata
SW1992080,USR828159,Sagar Ratna,Fast Food,2023-04-18,20:41,46,DE64338,,537,20,2.6,517,Yes,Delivered,Chennai
SW5155120,USR414044,Faasos,north indian,2023-04-18,23:57,22,DE25331,7.9,592,0,3.7,592,No,Delivered,Bengaluru
SW9646224,USR591971,KFC,NORTH INDIAN,2023-04-19,3:14,42,DE49360,2.8,1940,,4.8,1940,No,Cancelled,Mumbai
SW6021959,USR975054,Wow Momo,Pizza,2023-04-19,6:31,42,DE16337,6.2,405,0,4.3,405,No,Delivered,Hyderabad
SW7401273,USR372550,Moti Mahal,Fast Food,2023-04-19,9:47,33,DE59678,5.8,197,100,3,97,No,Delivered,Bengaluru
SW5011657,USR596233,Barbeque Nation,NORTH INDIAN,2023-04-19,13:04,66,DE45215,5.3,521,0,1,521,Yes,Delivered,delhi
SW2234670,USR435483,Haldiram's,north indian,2023-04-19,16:20,40,DE86638,8,250,50,3.2,200,No,Delivered,Chennai
SW3002789,USR659709,Mainland China,BIRYANI,2023-04-19,19:37,62,DE37040,9,357,,1.4,357,Yes,Delivered,Jaipur
SW1512421,USR310344,Moti Mahal,Thai,2023-04-19,22:54,51,DE82747,3.6,323,20,3.9,303,Yes,cancelled,Bengaluru
SW1643213,USR991612,Domino's Pizza,north indian,2023-04-20,2:10,43,DE49814,8.1,511,0,3.4,511,No,Delivered,Bengaluru
SW6096354,USR159831,McDonald's,north indian,2023-04-20,5:27,33,DE71005,4.7,489,75,4.9,414,No,Delivered,Bengaluru
SW6490131,USR274967,Wow Momo,pizza,2023-04-20,8:43,43,DE80332,0.7,197,0,3.7,197,No,Delivered,delhi
SW8317432,USR590395,Moti Mahal,Desserts,2023-04-20,12:00,38,DE54288,2.3,99,0,3.4,99,Yes,Delivered,Kolkata
SW6712961,USR176809,Vaango,BIRYANI,2023-04-20,15:17,21,DE39290,8,1385,0,4.5,1385,No,Delivered,Pune
SW5933710,USR985352,The Beer Cafe,CHINESE,2023-04-20,18:33,25,DE38476,9.9,319,0,4.5,319,No,Cancelled,Mumbai
SW9434309,USR351339,Subway,Continental,2023-04-20,21:50,60,DE84239,1.2,407,0,2.8,407,Yes,Delivered,Kolkata
SW9038031,USR502372,Punjab Grill,Biryani,2023-04-21,1:06,36,DE95822,2.3,159,150,3.2,9,No,Delivered,delhi
SW6758286,USR219963,Saravana Bhavan,Pizza,2023-04-21,4:23,22,DE88281,5.8,703,,3.5,703,No,Delivered,delhi
SW7701003,USR533480,KFC,north indian,2023-04-21,7:40,24,DE31027,1.7,319,0,4.7,319,No,Delivered,Bengaluru
SW4859164,USR206242,Pizza Hut,south indian,2023-04-21,10:56,35,DE58764,8,328,0,4.5,328,No,Delivered,Hyderabad
SW5517142,USR289830,Pind Balluchi,pizza,2023-04-21,14:13,61,DE45568,0.9,1445,0,,1445,Yes,Cancelled,Bengaluru
SW8466805,USR863027,Vaango,Chinese,2023-04-21,17:30,23,DE51108,1.7,549,,4.2,549,No,Cancelled,Chennai
SW3623509,USR522976,Subway,Fast Food,2023-04-21,20:46,41,DE43852,8.9,277,0,4.8,277,Yes,Delivered,Chennai
SW6364750,USR624624,Burger King,Mughlai,2023-04-22,0:03,42,DE14056,10,818,75,3.7,743,No,Out for Delivery,Jaipur
SW7579521,USR774671,Subway,Burgers,2023-04-22,3:19,44,DE65901,3.5,441,0,4.6,441,No,Delivered,Delhi
SW9383432,USR356507,Box8,Desserts,2023-04-22,6:36,43,DE85472,5.8,1860,0,,1860,No,Delivered,Pune
SW5744607,USR785205,Wow Momo,biryani,2023-04-22,9:53,22,DE63802,7.2,398,30,4.6,368,No,Delivered,Pune
SW9609913,USR496476,Udipi Palace,Continental,2023-04-22,13:09,49,DE50846,0.8,232,50,,182,Yes,Delivered,Hyderabad
SW5644419,USR154812,Wow Momo,Desserts,2023-04-22,16:26,32,DE16390,8.7,1698,50,4.3,1648,No,Delivered,Chennai
SW2312146,USR765506,KFC,north indian,2023-04-22,19:42,61,DE80776,,326,30,2.7,296,Yes,Delivered,Jaipur
SW2545366,USR760698,Punjab Grill,Burgers,2023-04-22,22:59,57,DE47931,2.6,100,20,2.2,80,Yes,Delivered,delhi
SW9489887,USR292758,Paradise Biryani,North Indian,2023-04-23,2:16,30,DE87541,8.9,156,100,3.1,56,No,Delivered,Mumbai
SW5935756,USR995466,Haldiram's,Chinese,2023-04-23,5:32,25,DE72478,10.1,1262,,4.8,1262,No,Delivered,Chennai
SW3434974,USR802702,Wow Momo,biryani,2023-04-23,8:49,43,DE79360,8.7,670,0,4.4,670,No,cancelled,Kolkata
SW4211586,USR526857,Saravana Bhavan,Mughlai,2023-04-23,12:05,48,DE76059,11,90,75,3.7,15,Yes,Delivered,Hyderabad
SW5452439,USR265690,Vaango,chinese,2023-04-23,15:22,20,DE31684,11.9,577,0,4.6,577,No,Cancelled,delhi
SW2204504,USR667228,Burger King,South Indian,2023-04-23,18:39,25,DE11866,9.8,175,0,3.8,175,No,Delivered,Pune
SW6926969,USR502062,Moti Mahal,North Indian,2023-04-23,21:55,61,DE32254,7.6,173,,1.7,173,Yes,Delivered,Hyderabad
SW1985288,USR758439,Punjab Grill,Mughlai,2023-04-24,1:12,38,DE49655,,155,0,3.2,155,No,Delivered,Chennai
SW2484518,USR497091,Saravana Bhavan,North Indian,2023-04-24,4:28,40,DE24333,10.9,285,30,4.4,255,No,Delivered,Chennai
SW5382154,USR122773,Haldiram's,Burgers,2023-04-24,7:45,32,DE25149,3.8,561,0,,561,No,Delivered,Hyderabad
SW5403070,USR447430,Hyderabad House,Mughlai,2023-04-24,11:02,41,DE41853,5,337,20,4.9,317,No,Delivered,Jaipur
SW8329784,USR841113,Sagar Ratna,Chinese,2023-04-24,14:18,42,DE69297,6.5,371,150,3.5,221,Yes,Delivered,delhi
SW1583756,USR658103,Smoke House Deli,Biryani,2023-04-24,17:35,32,DE56602,10.7,522,30,4.1,492,No,Delivered,Kolkata
SW8087554,USR361144,The Beer Cafe,south indian,2023-04-24,20:52,48,DE53864,9.7,94,0,2.1,94,Yes,Delivered,Delhi
SW1350366,USR154996,Social,South Indian,2023-04-25,0:08,25,DE85767,,1293,30,4.3,1263,No,Delivered,Pune
SW3217229,USR161762,Saravana Bhavan,Fast Food,2023-04-25,3:25,44,DE79207,,810,50,3.6,760,No,Delivered,Pune
SW9464069,USR461157,Udipi Palace,NORTH INDIAN,2023-04-25,6:41,34,DE39148,10.3,267,,4,267,No,Delivered,Chennai
SW4224357,USR605643,Punjab Grill,chinese,2023-04-25,9:58,31,DE12912,4.5,329,0,3.1,329,No,Delivered,Hyderabad
SW4862669,USR358541,Cafe Coffee Day,north indian,2023-04-25,13:15,64,DE60202,3.7,258,0,2.4,258,Yes,Delivered,Jaipur
SW2912104,USR715625,Sagar Ratna,North Indian,2023-04-25,16:31,37,DE66058,5,276,0,4.9,276,No,Delivered,Kolkata
SW3686539,USR342502,Cafe Coffee Day,North Indian,2023-04-25,19:48,66,DE58120,9.3,2480,0,1.1,2480,Yes,Delivered,Bengaluru
SW6918781,USR357140,Wow Momo,chinese,2023-04-25,23:04,25,DE64988,7.7,232,50,,182,No,Delivered,Mumbai
SW6040484,USR390476,Pizza Hut,north indian,2023-04-26,2:21,24,DE65344,1.9,2421,100,3.1,2321,No,Delivered,Hyderabad
SW9509656,USR355037,Behrouz Biryani,biryani,2023-04-26,5:38,31,DE48141,4.2,184,0,4.3,184,No,Delivered,Bengaluru
SW9628756,USR116413,Saravana Bhavan,Desserts,2023-04-26,8:54,36,DE73477,10.6,323,100,4.8,223,No,Delivered,Kolkata
SW6227599,USR790106,Smoke House Deli,Rolls,2023-04-26,12:11,49,DE26783,11.2,427,75,2.9,352,Yes,Delivered,Chennai
SW4612124,USR819468,Subway,North Indian,2023-04-26,15:27,41,DE94433,2.1,712,20,3.9,692,No,Delivered,delhi
SW5506396,USR498159,Chaayos,chinese,2023-04-26,18:44,27,DE85220,11.7,1588,75,4.7,1513,No,Delivered,Pune
SW4691194,USR628729,Box8,North Indian,2023-04-26,22:01,52,DE22697,7.7,185,20,3.3,165,Yes,Delivered,Jaipur
SW9870292,USR143413,Behrouz Biryani,Pizza,2023-04-27,1:17,34,DE77859,9.7,480,30,,450,No,Delivered,Pune
SW5925292,USR264436,Cafe Coffee Day,Pizza,2023-04-27,4:34,42,DE12362,10,225,0,4.3,225,No,Delivered,Mumbai
SW6242566,USR609514,Mainland China,north indian,2023-04-27,7:50,40,DE89029,,1992,30,3.1,1962,No,Delivered,Jaipur
SW8127880,USR900602,Paradise Biryani,Thai,2023-04-27,11:07,40,DE37907,7.6,1806,30,4.2,1776,No,Delivered,delhi
SW5489217,USR443397,Subway,Burgers,2023-04-27,14:24,53,DE15824,2.1,239,0,3.4,239,Yes,Delivered,Hyderabad
SW7340832,USR118890,Udipi Palace,Thai,2023-04-27,17:40,37,DE33768,5.5,281,50,4,231,No,Delivered,Bengaluru
SW8647892,USR834383,The Beer Cafe,Fast Food,2023-04-27,20:57,63,DE82964,4.6,1571,0,1.5,1571,Yes,Delivered,Bengaluru
SW7381736,USR279886,Social,Biryani,2023-04-28,0:14,27,DE10575,10.2,103,20,4.6,83,No,Delivered,Hyderabad
SW1772978,USR838236,Cafe Coffee Day,Burgers,2023-04-28,3:30,42,DE80233,2.2,368,20,3.4,348,No,Out for Delivery,Delhi
SW5506035,USR148920,Saravana Bhavan,south indian,2023-04-28,6:47,20,DE34604,10.3,109,20,,89,No,Delivered,Chennai
SW6536837,USR156436,Burger King,Chinese,2023-04-28,10:03,26,DE53666,4.6,174,0,3.3,174,No,Delivered,Mumbai
SW5804145,USR164721,Hyderabad House,Mughlai,2023-04-28,13:20,48,DE95633,1.2,306,150,2.3,156,Yes,Delivered,Kolkata
SW3314493,USR474675,Udipi Palace,Pizza,2023-04-28,16:37,25,DE52431,,505,30,4.2,475,No,Delivered,Chennai
SW2837714,USR635092,Domino's Pizza,chinese,2023-04-28,19:53,59,DE41289,11.9,407,0,2.4,407,Yes,Delivered,delhi
SW3591576,USR986503,McDonald's,Biryani,2023-04-28,23:10,30,DE43299,10.7,522,0,3.9,522,No,Delivered,Hyderabad
SW9025089,USR594270,Domino's Pizza,Chinese,2023-04-29,2:26,29,DE66900,11.1,210,0,3.5,210,No,Delivered,delhi
SW7894563,USR684129,Punjab Grill,Biryani,2023-04-29,5:43,26,DE31521,4.7,521,,4.1,521,No,Delivered,delhi
SW2957571,USR521869,Subway,Thai,2023-04-29,9:00,33,DE16603,2.9,532,20,4.2,512,No,Delivered,Jaipur
SW4793524,USR753974,Domino's Pizza,BIRYANI,2023-04-29,12:16,68,DE37440,10.5,320,0,1.7,320,Yes,Cancelled,delhi
SW3818254,USR941275,Faasos,CHINESE,2023-04-29,15:33,25,DE93833,0.9,426,0,3,426,No,Delivered,Pune
SW8825933,USR415896,Pizza Hut,Fast Food,2023-04-29,18:49,24,DE46550,11.4,1133,0,3.7,1133,No,Delivered,Kolkata
SW9922169,USR705838,Moti Mahal,Burgers,2023-04-29,22:06,54,DE57031,4.8,447,0,2.6,447,Yes,Delivered,Bengaluru
SW6315761,USR630224,Mainland China,Biryani,2023-04-30,1:23,34,DE22687,8.5,642,75,,567,No,Delivered,Hyderabad
SW8307984,USR261451,Pizza Hut,NORTH INDIAN,2023-04-30,4:39,37,DE35918,4.9,592,0,3.1,592,No,Delivered,delhi
SW1175082,USR155566,Domino's Pizza,Pizza,2023-04-30,7:56,20,DE23187,7.7,236,0,4.8,236,No,Delivered,Chennai
SW3767531,USR161468,Vaango,Mughlai,2023-04-30,11:13,39,DE29328,4.3,460,100,3.1,360,No,Delivered,Kolkata
SW9195421,USR167636,Chaayos,Chinese,2023-04-30,14:29,43,DE54258,4.1,489,50,3.2,439,Yes,Delivered,Hyderabad
SW6879787,USR609683,Social,Desserts,2023-04-30,17:46,-10,DE64670,4.6,219,30,,189,No,Delivered,Kolkata
SW1979320,USR813719,Wow Momo,pizza,2023-04-30,21:02,59,DE65923,9.6,1962,0,2.1,1962,Yes,Delivered,Kolkata
SW9827679,USR421926,McDonald's,Mughlai,2023-05-01,0:19,36,DE14492,2.9,1802,30,3.1,1772,No,Delivered,Mumbai
SW7471868,USR230769,Haldiram's,Rolls,2023-05-01,3:36,40,DE93456,5.5,437,50,3.2,387,No,Delivered,Delhi
SW6453518,USR923293,Chaayos,south indian,2023-05-01,6:52,37,DE62311,4,1043,0,4.6,1043,No,Delivered,Kolkata
SW9562025,USR934307,Hyderabad House,Biryani,2023-05-01,10:09,25,DE68376,1.5,830,0,3.5,830,No,Cancelled,delhi
SW4647792,USR852185,Domino's Pizza,BIRYANI,2023-05-01,13:25,53,DE31291,8.9,2067,150,2.3,1917,Yes,Cancelled,Hyderabad
SW2820015,USR251148,KFC,NORTH INDIAN,2023-05-01,16:42,37,DE98256,,354,0,4,354,No,Delivered,Bengaluru
SW4561549,USR677348,Saravana Bhavan,Desserts,2023-05-01,19:59,49,DE98356,3.3,482,50,2.8,432,Yes,Delivered,Mumbai
SW9760081,USR585771,Biryani Blues,Chinese,2023-05-01,23:15,34,DE46366,4.8,1451,0,4.5,1451,No,Delivered,Chennai
SW2007758,USR323418,KFC,South Indian,2023-05-02,2:32,34,DE55916,10.7,331,75,3.4,256,No,Delivered,Mumbai
SW7020020,USR974581,Haldiram's,Burgers,2023-05-02,5:48,23,DE66643,10.7,252,100,4.6,152,No,Delivered,Hyderabad
SW3264327,USR379336,Moti Mahal,south indian,2023-05-02,9:05,39,DE11033,8.7,406,30,3.9,376,No,Delivered,Bengaluru
SW7852054,USR331574,Chaayos,Mughlai,2023-05-02,12:22,41,DE86814,5.9,351,50,3.7,301,Yes,Delivered,Chennai
SW3215003,USR109913,Haldiram's,Fast Food,2023-05-02,15:38,27,DE81477,2.3,121,75,3.8,46,No,Delivered,delhi
SW6965861,USR381795,Burger King,Desserts,2023-05-02,18:55,26,DE22844,7.4,962,50,3.1,912,No,Delivered,Bengaluru
SW1606737,USR233018,Punjab Grill,Continental,2023-05-02,22:11,69,DE57834,4.9,245,100,,145,Yes,Delivered,Mumbai
SW2950818,USR252183,Punjab Grill,CHINESE,2023-05-03,1:28,24,DE36146,4.2,532,0,3.7,532,No,Cancelled,Hyderabad
SW9202526,USR484833,Biryani Blues,Fast Food,2023-05-03,4:45,25,DE57732,10,163,0,4.4,163,No,Delivered,Delhi
SW6466752,USR512967,Paradise Biryani,Burgers,2023-05-03,8:01,26,DE87779,5.3,489,75,4.9,414,No,Delivered,Bengaluru
SW4855578,USR981315,McDonald's,Thai,2023-05-03,11:18,28,DE81807,,416,150,3.9,266,No,Out for Delivery,Hyderabad
SW6929204,USR288306,Biryani Blues,Burgers,2023-05-03,14:35,50,DE14571,5.3,144,0,2.3,144,Yes,Delivered,delhi
SW9635494,USR363410,Haldiram's,Burgers,2023-05-03,17:51,35,DE95495,8.6,590,30,4.7,560,No,Delivered,Mumbai
SW7581636,USR653881,Saravana Bhavan,Continental,2023-05-03,21:08,48,DE41821,3,90,20,2.9,70,Yes,Delivered,Chennai
SW7171697,USR741784,Udipi Palace,Desserts,2023-05-04,0:24,28,DE57139,8.1,318,0,3.3,318,No,Delivered,Bengaluru
SW5018961,USR403566,Cafe Coffee Day,north indian,2023-05-04,3:41,25,DE33824,6.4,222,30,3.1,192,No,Delivered,Mumbai
SW9651793,USR904037,Barbeque Nation,CHINESE,2023-05-04,6:58,28,DE25984,9.3,253,,3.5,253,No,Cancelled,Pune
SW7579526,USR610223,Barbeque Nation,north indian,2023-05-04,10:14,27,DE88997,6.5,223,0,3.6,223,No,Delivered,Chennai
SW7565950,USR479307,Cafe Coffee Day,Pizza,2023-05-04,13:31,45,DE72545,4.7,108,,4.3,108,Yes,Delivered,Pune
SW9323385,USR340316,The Beer Cafe,North Indian,2023-05-04,16:47,24,DE67736,1.8,348,50,4.1,298,No,Delivered,Pune
SW6634043,USR642446,Social,North Indian,2023-05-04,20:04,46,DE54531,6.4,452,0,2.8,452,Yes,Delivered,Chennai
SW6013346,USR407479,Behrouz Biryani,north indian,2023-05-04,23:21,28,DE61888,4.1,279,30,4.7,249,No,Delivered,Bengaluru
SW1634642,USR934053,Behrouz Biryani,Rolls,2023-05-05,2:37,30,DE54209,10.8,439,150,4.1,289,No,Delivered,Pune
SW6148021,USR934126,Udipi Palace,South Indian,2023-05-05,5:54,21,DE99449,3.4,215,100,3,115,No,Delivered,Bengaluru
SW6316175,USR914914,Barbeque Nation,South Indian,2023-05-05,9:10,44,DE94022,9.7,277,20,3,257,No,Delivered,Jaipur
SW9014183,USR907659,Box8,Thai,2023-05-05,12:27,56,DE74706,5.8,596,0,2.6,596,Yes,Delivered,delhi
SW3779095,USR739898,KFC,Thai,2023-05-05,15:44,22,DE48169,0.6,585,75,4.5,510,No,Delivered,Hyderabad
SW7548302,USR531213,Box8,Continental,2023-05-05,19:00,59,DE90397,3.6,1446,0,3.3,1446,Yes,Delivered,Pune
SW3234045,USR846609,The Beer Cafe,CHINESE,2023-05-05,22:17,37,DE19804,11,419,0,4.6,419,Yes,Delivered,Mumbai
SW1154073,USR565725,Saravana Bhavan,CHINESE,2023-05-06,1:33,38,DE72944,4.1,1323,,,1323,No,Delivered,Jaipur
SW5908967,USR778723,Domino's Pizza,Mughlai,2023-05-06,4:50,29,DE61729,7.3,193,50,4.6,143,No,Delivered,Pune
SW7968894,USR203671,Vaango,South Indian,2023-05-06,8:07,21,DE37786,7.2,200,20,3,180,No,Cancelled,Bengaluru
SW2381357,USR361894,Haldiram's,Burgers,2023-05-06,11:23,40,DE12348,8.1,277,0,3.7,277,No,Delivered,Hyderabad
SW6730333,USR124805,Udipi Palace,Rolls,2023-05-06,14:40,63,DE37649,11.4,332,,1.5,332,Yes,Cancelled,delhi
SW8805718,USR713220,Vaango,chinese,2023-05-06,17:57,27,DE18157,9,130,20,4.7,110,No,Delivered,Mumbai
SW8555470,USR818425,Box8,CHINESE,2023-05-06,21:13,65,DE17448,7,203,30,1.6,173,Yes,Delivered,delhi
SW9104133,USR492710,McDonald's,Thai,2023-05-07,0:30,42,DE61170,11,2438,150,3.3,2288,No,Delivered,Hyderabad
SW8370124,USR732385,Domino's Pizza,Rolls,2023-05-07,3:46,28,DE77133,9.4,399,150,5,249,No,Delivered,Hyderabad
SW9719911,USR495892,Subway,BIRYANI,2023-05-07,7:03,40,DE86659,3.4,546,50,3.6,496,No,Delivered,Chennai
SW1048133,USR429130,Smoke House Deli,Fast Food,2023-05-07,10:20,36,DE58629,3.2,108,0,4.3,108,No,Delivered,Hyderabad
SW8419857,USR720391,Punjab Grill,Biryani,2023-05-07,13:36,36,DE67040,10.3,419,100,,319,Yes,Delivered,Hyderabad
SW7954735,USR246487,Burger King,BIRYANI,2023-05-07,16:53,28,DE64899,1.9,888,0,3.3,888,No,Delivered,Kolkata
SW6238964,USR824188,Vaango,Rolls,2023-05-07,20:09,50,DE98460,2.6,326,0,3.8,326,Yes,Delivered,Pune
SW2820504,USR406357,Udipi Palace,south indian,2023-05-07,23:26,34,DE93454,8.6,278,,3.3,278,No,Delivered,Jaipur
SW9262784,USR507550,Mainland China,North Indian,2023-05-08,2:43,22,DE88949,2.6,451,30,4.4,421,No,Delivered,Bengaluru
SW5514404,USR843465,Smoke House Deli,CHINESE,2023-05-08,5:59,40,DE71648,10.4,100,0,4.8,100,No,Delivered,Kolkata
SW9024352,USR798304,Domino's Pizza,Desserts,2023-05-08,9:16,27,DE67017,2.8,520,0,4.9,520,No,Delivered,Jaipur
SW1499724,USR989617,Biryani Blues,CHINESE,2023-05-08,12:32,37,DE16632,3.6,515,150,3,365,Yes,Delivered,Jaipur
SW7264669,USR196530,Sagar Ratna,North Indian,2023-05-08,15:49,32,DE71811,6.5,631,30,4,601,No,Delivered,Hyderabad
SW5671885,USR450831,Sagar Ratna,NORTH INDIAN,2023-05-08,19:06,41,DE16924,7.5,521,0,4,521,Yes,Delivered,Delhi
SW4198439,USR342860,KFC,NORTH INDIAN,2023-05-08,22:22,62,DE67808,,260,20,2.7,240,Yes,Delivered,Jaipur
SW3944426,USR800509,Faasos,NORTH INDIAN,2023-05-09,1:39,32,DE90369,5.9,279,,4.2,279,No,Delivered,Mumbai
SW7937309,USR759413,Faasos,Biryani,2023-05-09,4:55,40,DE66761,1.3,1562,20,4,1542,No,Delivered,delhi
SW4037594,USR729526,Mainland China,Pizza,2023-05-09,8:12,36,DE28417,,387,0,4.9,387,No,Delivered,delhi
SW1388020,USR945282,Pizza Hut,South Indian,2023-05-09,11:29,44,DE77750,9.2,403,0,3.1,403,No,Delivered,Bengaluru
SW3690822,USR577710,Domino's Pizza,Biryani,2023-05-09,14:45,61,DE97176,5.9,511,50,,461,Yes,Delivered,delhi
SW1177173,USR486978,Burger King,Chinese,2023-05-09,18:02,33,DE46598,3.8,2423,30,3,2393,No,Delivered,Bengaluru
SW6461095,USR866153,Burger King,Continental,2023-05-09,21:19,68,DE68652,2.1,327,0,1.8,327,Yes,Delivered,Bengaluru
SW3740559,USR257669,Behrouz Biryani,Burgers,2023-05-10,0:35,38,DE59972,4.3,168,50,4.7,118,No,Out for Delivery,Pune
